ID Cliente,Etiqueta de rotatividade,Duração da conta (em meses),Chamadas locais,Minutos Local,Chamadas internacionais,Minutos Internacional,Plano Internacional Ativo,Plano internacional,Tarifas internacionais extras,Chamadas de atendimento ao cliente,Média mensal de GB para download,Plano de Dados Ilimitado,Cobranças extras de dados,Estado,Número de Telefone,Gênero,Idade,Menos de 30,Idoso,Grupo,Número de Clientes por Grupo,Proteção de Dispositivo & Online Backup,Tipo de Contrato,Modo de Pagamento,Cobrança Mensal,Total de Cobranças,Categoria de Rotatividade,Motivo da Rotatividade
2824-QJTP,Não,30,210,484.7,0,0,Não,Não,0,0,1,Sim,0,VA,386-9790,Masculino,66,Não,Sim,Não,0,Não,Mensal,Cartão de Crédito,41,1230,,
2093-YEMR,Não,48,60,192.6,0,0,Não,Não,0,0,26,Não,57,KY,378-5692,Feminino,22,Sim,Não,Não,0,Não,2 Anos,Cartão de Crédito,31,1509,,
4429-DMVA,Não,53,297,746.8,106,556.5,Sim,Sim,0,0,1,Sim,0,MD,360-3324,Masculino,53,Não,Não,Não,0,Não,2 Anos,Cartão de Crédito,65,3452,,
3501-GSCQ,Não,51,226,609.3,306,561,Sim,Sim,0,0,11,Sim,0,OH,410-3719,Masculino,62,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,53,2713,,
0353-VDEC,Não,77,363,928.5,0,0,Não,Não,0,0,0,Não,0,NV,327-6179,Feminino,66,Não,Sim,Não,0,Não,2 Anos,Cartão de Crédito,13,1017,,
9944-LAXU,Não,28,166,390.8,140,252,Sim,Sim,0,0,0,Não,0,ID,359-6196,Feminino,46,Não,Não,Não,0,Não,Mensal,Débito Automático,14,397,,
5801-KQFY,Não,10,34,70.7,0,0,Não,Não,0,0,7,Sim,0,SD,357-4078,Feminino,44,Não,Não,Não,0,Não,2 Anos,Cheque,15,156,,
1998-WXQP,Não,18,139,285.6,0,0,Não,Não,0,0,12,Sim,0,IL,366-5780,Masculino,41,Não,Não,Não,0,Não,Mensal,Débito Automático,42,754,,
2723-OOHS,Não,14,61,129.6,0,0,Não,Não,0,0,0,Não,0,AL,355-9295,Masculino,43,Não,Não,Não,0,Não,2 Anos,Cheque,7,99,,
5956-HJOF,Não,73,476,953.3,0,0,Não,Não,0,0,3,Sim,0,NJ,400-5751,Feminino,36,Não,Não,Não,0,Sim,2 Anos,Débito Automático,54,3996,,
2339-RNOX,Não,72,161,360.7,144,885.6,Sim,Sim,0,0,11,Sim,0,NV,338-1027,Masculino,53,Não,Não,Não,0,Sim,2 Anos,Débito Automático,71,5129,,
1422-CZKM,Não,43,81,213.4,0,0,Não,Não,0,0,4,Sim,0,IN,405-8867,Feminino,37,Não,Não,Não,0,Não,Anual,Cartão de Crédito,31,1306,,
0288-QBTS,Não,65,258,843.6,0,0,Não,Não,0,0,13,Sim,0,WV,336-5616,Feminino,82,Não,Sim,Não,0,Sim,Anual,Débito Automático,47,3077,,
5972-TBZR,Não,13,22,93.4,0,0,Não,Não,0,0,5,Sim,0,VA,335-1697,Feminino,66,Não,Sim,Não,0,Sim,Anual,Débito Automático,32,429,,
1843-AELD,Não,4,23,50.8,0,0,Não,Não,0,0,6,Sim,0,SC,331-5138,Prefer not to say,70,Não,Sim,Não,0,Não,Anual,Débito Automático,34,123,,
7787-NLQX,Não,39,124,272.7,0,0,Não,Não,0,0,8,Não,66,RI,385-8240,Masculino,34,Não,Não,Não,0,Sim,Anual,Cheque,38,1478,,
5332-XPON,Não,43,292,694.7,0,0,Não,Não,0,0,24,Sim,0,NM,349-1687,Masculino,30,Não,Não,Não,0,Sim,Anual,Débito Automático,41,1798,,
6593-HFZC,Não,49,220,592.9,0,0,Não,Não,0,0,15,Sim,0,OR,380-2558,Feminino,27,Sim,Não,Não,0,Sim,Anual,Débito Automático,37,1819,,
6255-VOJP,Não,31,151,346.1,0,0,Não,Não,0,0,3,Sim,0,MI,349-2808,Masculino,60,Não,Não,Não,0,Sim,Anual,Cartão de Crédito,39,1223,,
8316-LFXC,Não,10,51,136.2,30,109,Sim,Sim,0,0,0,Não,0,TX,411-1715,Masculino,29,Sim,Não,Não,0,Não,Mensal,Cartão de Crédito,10,93,,
3689-KQVT,Não,69,123,275.7,0,0,Não,Não,0,0,13,Sim,0,FL,385-2488,Feminino,21,Sim,Não,Não,0,Sim,2 Anos,Débito Automático,34,2373,,
8942-JMZL,Não,51,84,202.6,0,0,Não,Não,0,0,5,Não,6,TX,342-1099,Masculino,49,Não,Não,Não,0,Sim,Anual,Cartão de Crédito,54,2733,,
9094-UTHL,Não,27,89,218.4,0,0,Não,Não,0,0,5,Sim,0,UT,413-1269,Feminino,67,Não,Sim,Não,0,Sim,Anual,Débito Automático,25,672,,
4632-CGSN,Não,55,335,767.4,0,0,Não,Não,0,0,5,Sim,0,NM,340-3182,Masculino,84,Não,Sim,Não,0,Não,Anual,Débito Automático,56,3069,,
0960-QPOZ,Não,30,92,274.4,0,0,Não,Não,0,0,3,Sim,0,SC,377-8608,Feminino,34,Não,Não,Não,0,Não,2 Anos,Débito Automático,32,968,,
7908-ECDM,Não,44,235,666.2,0,0,Não,Não,0,0,2,Sim,0,NC,417-3676,Feminino,61,Não,Não,Não,0,Sim,Anual,Cheque,73,3245,,
1716-QOYE,Não,63,272,1003.7,0,0,Não,Não,0,0,14,Sim,0,WV,417-6774,Feminino,60,Não,Não,Não,0,Sim,2 Anos,Cheque,41,2574,,
5515-YTMC,Não,48,129,336,0,0,Não,Não,0,0,0,Não,0,RI,411-9554,Masculino,68,Não,Sim,Não,0,Não,2 Anos,Débito Automático,15,701,,
2693-LNVQ,Não,19,89,267.6,0,0,Não,Não,0,0,6,Não,9,NH,420-3192,Feminino,65,Não,Não,Não,0,Não,Anual,Cheque,45,870,,
8543-ZKUD,Não,71,507,1071.9,213,702.9,Sim,Sim,0,0,0,Não,0,MA,343-7734,Feminino,33,Não,Não,Não,0,Não,2 Anos,Cartão de Crédito,15,1076,,
3038-IFZO,Não,58,280,635.2,0,0,Não,Não,0,0,11,Sim,0,OK,344-6495,Masculino,48,Não,Não,Não,0,Não,2 Anos,Débito Automático,21,1225,,
9537-XRFN,Não,20,105,284.1,0,0,Não,Não,0,0,1,Sim,0,WY,337-7501,Masculino,72,Não,Sim,Não,0,Não,Anual,Débito Automático,69,1404,,
7085-YIYR,Não,21,31,82.5,0,0,Não,Não,0,0,6,Sim,0,SD,339-3049,Masculino,76,Não,Sim,Não,0,Não,Anual,Débito Automático,36,750,,
1553-ODVJ,Não,14,51,154.4,0,0,Não,Não,0,0,1,Sim,0,AL,361-7998,Masculino,50,Não,Não,Não,0,Sim,Mensal,Débito Automático,25,348,,
2815-CHSQ,Não,5,31,77.5,30,52.5,Sim,Sim,0,0,21,Sim,0,VT,355-4842,Feminino,24,Sim,Não,Não,0,Não,Mensal,Débito Automático,26,125,,
8102-VTHV,Não,6,31,70.3,0,0,Não,Não,0,0,10,Não,0,MT,387-6440,Feminino,32,Não,Não,Não,0,Não,Mensal,Cheque,22,131,,
9039-AQSW,Não,10,19,48.7,0,0,Não,Não,0,0,3,Sim,0,MN,369-2625,Feminino,43,Não,Não,Não,0,Não,Mensal,Débito Automático,30,295,,
2875-MMJS,Não,68,115,406.4,0,0,Não,Não,0,0,30,Sim,0,MI,370-8463,Feminino,24,Sim,Não,Não,0,Não,Mensal,Cheque,20,1381,,
9187-XWPM,Não,23,146,375.5,0,0,Não,Não,0,0,3,Sim,0,SD,412-1194,Feminino,68,Não,Sim,Não,0,Não,Anual,Cartão de Crédito,42,994,,
9472-TSCB,Não,21,72,146.3,0,0,Não,Não,0,0,4,Sim,0,MI,355-9508,Feminino,34,Não,Não,Não,0,Não,Mensal,Débito Automático,29,610,,
9312-GZYT,Não,33,309,528.4,0,0,Não,Não,0,0,21,Sim,0,NE,335-1838,Masculino,26,Sim,Não,Não,0,Sim,Anual,Cheque,38,1257,,
6227-SNVZ,Não,22,99,201.2,0,0,Não,Não,0,0,4,Não,41,WI,355-6930,Masculino,49,Não,Não,Não,0,Sim,Anual,Cartão de Crédito,40,898,,
3512-FPBK,Não,6,27,57.2,0,0,Não,Não,0,0,10,Sim,0,CT,387-5860,Feminino,82,Não,Sim,Não,0,Não,Anual,Débito Automático,55,346,,
1241-KOAE,Não,11,41,100.7,0,0,Não,Não,0,0,0,Não,0,WI,343-2605,Feminino,42,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,10,107,,
7271-CUUY,Não,1,5,9,0,0,Não,Não,0,0,0,Não,0,IN,350-6759,Masculino,47,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,12,12,,
7720-YDVK,Não,34,189,545.6,0,0,Não,Não,0,0,1,Sim,0,AR,346-9317,Masculino,78,Não,Sim,Não,0,Sim,Anual,Débito Automático,47,1591,,
8228-YLSA,Não,23,83,209.4,0,0,Não,Não,0,0,5,Não,74,MD,330-1835,Masculino,37,Não,Não,Não,0,Não,Anual,Débito Automático,28,656,,
1618-FDFU,Não,4,12,47.3,0,0,Não,Não,0,0,1,Sim,0,RI,329-7347,Masculino,53,Não,Não,Não,0,Sim,Mensal,Débito Automático,42,166,,
8559-MXDG,Não,68,268,749.6,0,0,Não,Não,0,0,4,Sim,0,IA,360-6868,Feminino,47,Não,Não,Não,0,Sim,2 Anos,Cartão de Crédito,40,2732,,
0962-ASPG,Não,27,141,380.7,0,0,Não,Não,0,0,2,Sim,0,IN,336-3819,Masculino,58,Não,Não,Não,0,Sim,2 Anos,Cartão de Crédito,44,1198,,
0844-OQDF,Não,47,145,374.1,0,0,Não,Não,0,0,2,Não,23,SD,413-5310,Masculino,49,Não,Não,Não,0,Sim,Anual,Cartão de Crédito,30,1425,,
6776-WWYB,Não,1,3,8,0,0,Não,Não,0,0,0,Não,0,MN,366-7912,Feminino,37,Não,Não,Não,0,Não,Mensal,Débito Automático,11,11,,
6578-HKVT,Não,21,61,148.3,0,0,Não,Não,0,0,2,Sim,0,TX,399-8845,Feminino,39,Não,Não,Não,0,Não,Mensal,Débito Automático,53,1125,,
2109-RYXQ,Não,43,99,297.8,0,0,Não,Não,0,0,7,Sim,0,VA,368-2583,Feminino,27,Sim,Não,Não,0,Sim,2 Anos,Cartão de Crédito,72,3047,,
9347-JEXQ,Não,5,23,49.3,0,0,Não,Não,0,0,3,Sim,0,MA,360-6309,Feminino,65,Não,Não,Não,0,Não,Anual,Débito Automático,38,188,,
6820-PZJK,Não,52,395,671.7,0,0,Não,Não,0,0,8,Sim,0,MA,332-2462,Masculino,25,Sim,Não,Não,0,Não,Anual,Cartão de Crédito,39,2030,,
6796-NKTW,Não,68,445,1089.5,0,0,Não,Não,0,0,0,Não,0,GA,381-9196,Masculino,48,Não,Não,Não,0,Não,2 Anos,Cartão de Crédito,12,797,,
6634-FVNB,Não,35,144,424.4,70,329,Sim,Sim,0,0,5,Não,55,SD,413-9269,Masculino,68,Não,Sim,Não,0,Não,Mensal,Cartão de Crédito,50,1758,,
1446-DSQR,Não,71,272,710.7,0,0,Não,Não,0,0,4,Sim,0,WY,403-7775,Feminino,61,Não,Não,Não,0,Sim,2 Anos,Débito Automático,25,1805,,
8378-GLUW,Não,1,3,8,0,0,Não,Não,0,0,5,Sim,0,VA,360-2479,Masculino,43,Não,Não,Não,0,Não,Mensal,Débito Automático,26,26,,
1058-FHDZ,Não,9,32,78.2,0,0,Não,Não,0,0,6,Sim,0,OR,394-3791,Feminino,30,Não,Não,Não,0,Não,Anual,Cartão de Crédito,19,167,,
1073-GKTJ,Não,70,113,278.2,0,0,Não,Não,0,0,9,Sim,0,VA,384-2632,Masculino,66,Não,Sim,Não,0,Não,2 Anos,Débito Automático,33,2319,,
1562-NIHI,Não,50,180,350.2,0,0,Não,Não,0,0,36,Sim,0,ME,359-8466,Feminino,29,Sim,Não,Não,0,Não,Mensal,Cartão de Crédito,49,2468,,
7833-BSMJ,Não,11,39,106.2,0,0,Não,Não,0,0,1,Sim,0,AL,331-8909,Feminino,72,Não,Sim,Não,0,Não,Anual,Débito Automático,29,304,,
3427-ESBK,Não,18,64,160.1,0,0,Não,Não,0,0,6,Sim,0,AZ,362-2314,Feminino,84,Não,Sim,Não,0,Sim,Anual,Cartão de Crédito,48,847,,
8146-GDHD,Não,8,24,84.3,0,0,Não,Não,0,0,0,Não,0,MT,387-5453,Feminino,34,Não,Não,Não,0,Não,Anual,Cartão de Crédito,10,81,,
6382-GKJC,Não,47,379,745.7,0,0,Não,Não,0,0,11,Sim,0,AL,380-3437,Masculino,30,Não,Não,Não,0,Sim,Anual,Cartão de Crédito,34,1593,,
0507-BEOA,Não,70,383,976.5,0,0,Não,Não,0,0,1,Sim,0,WA,333-2611,Feminino,67,Não,Sim,Não,0,Sim,2 Anos,Débito Automático,47,3248,,
9904-EVDV,Não,38,176,526.6,0,0,Não,Não,0,0,18,Sim,0,OR,409-8814,Feminino,20,Sim,Não,Não,0,Não,Mensal,Cartão de Crédito,47,1762,,
2873-YKWT,Não,33,79,301.4,0,0,Não,Não,0,0,3,Não,5,GA,343-6940,Feminino,74,Não,Sim,Não,0,Não,Anual,Débito Automático,23,773,,
9842-LZDR,Não,73,326,943.5,0,0,Não,Não,0,0,4,Sim,0,MN,361-9923,Feminino,57,Não,Não,Não,0,Sim,2 Anos,Cartão de Crédito,56,4087,,
7116-ZHQM,Não,65,130,323.9,0,0,Não,Não,0,0,0,Não,0,IN,376-4300,Masculino,48,Não,Não,Não,0,Não,Anual,Cartão de Crédito,11,741,,
2342-IECV,Não,43,234,427.2,0,0,Não,Não,0,0,0,Não,0,SC,349-6567,Feminino,42,Não,Não,Não,0,Não,Anual,Cartão de Crédito,7,296,,
2874-GJCM,Não,1,8,15,0,0,Não,Não,0,0,11,Sim,0,VA,333-7749,Feminino,69,Não,Sim,Não,0,Não,Anual,Débito Automático,41,41,,
0792-XLYQ,Não,67,197,402.1,0,0,Não,Não,0,0,0,Não,0,VT,375-2165,Feminino,28,Sim,Não,Não,0,Não,2 Anos,Débito Automático,13,859,,
9882-RJVV,Não,22,140,243.9,0,0,Não,Não,0,0,7,Não,26,AZ,400-6999,Feminino,46,Não,Não,Não,0,Não,Mensal,Débito Automático,18,393,,
4588-VLVH,Não,66,172,530.4,0,0,Não,Não,0,0,2,Sim,0,FL,420-7823,Feminino,74,Não,Sim,Não,0,Sim,Anual,Débito Automático,37,2458,,
3693-MZXP,Não,36,81,217.7,0,0,Não,Não,0,0,3,Sim,0,AK,366-5241,Masculino,55,Não,Não,Não,0,Sim,2 Anos,Cartão de Crédito,39,1403,,
6254-LMFV,Não,15,49,183.3,60,151.5,Sim,Sim,0,0,24,Sim,0,AR,413-3412,Masculino,29,Sim,Não,Não,0,Não,Anual,Cartão de Crédito,22,338,,
2757-NSCZ,Não,6,45,70.9,0,0,Não,Não,0,0,9,Sim,0,AR,406-2752,Feminino,69,Não,Sim,Não,0,Não,Anual,Débito Automático,43,274,,
9653-TWSS,Sim,16,32,98.6,64,180.8,Sim,Sim,0,0,7,Sim,0,CA,343-6374,Feminino,75,Não,Sim,Não,0,Não,Anual,Débito Automático,23,377,,
0965-KMMB,Não,65,289,583.5,0,0,Não,Não,0,0,8,Sim,0,NM,385-8730,Masculino,29,Sim,Não,Não,0,Não,2 Anos,Débito Automático,57,3687,,
2061-BJWM,Não,41,99,248.2,0,0,Não,Não,0,0,6,Não,56,SC,407-6748,Masculino,66,Não,Sim,Não,0,Não,Anual,Débito Automático,62,2574,,
6158-OPLT,Não,40,93,280.5,0,0,Não,Não,0,0,0,Sim,0,DE,351-2587,Feminino,68,Não,Sim,Não,0,Não,2 Anos,Débito Automático,39,1579,,
5375-YKLE,Não,57,372,858.4,0,0,Não,Não,0,0,9,Sim,0,OH,421-9752,Masculino,59,Não,Não,Não,0,Sim,Anual,Cartão de Crédito,20,1151,,
6171-SLYU,Não,46,76,184.1,0,0,Não,Não,0,0,0,Não,0,MS,356-4001,Feminino,37,Não,Não,Não,0,Não,2 Anos,Cartão de Crédito,12,547,,
0949-NUGZ,Não,18,82,199,0,0,Não,Não,0,0,4,Sim,0,OK,328-9869,Masculino,49,Não,Não,Não,0,Não,Mensal,Débito Automático,26,477,,
5816-MYCF,Não,23,101,234.5,0,0,Não,Não,0,0,35,Não,53,NC,334-1872,Masculino,27,Sim,Não,Não,0,Não,Mensal,Débito Automático,22,511,,
5303-RXUX,Não,1,6,15,0,0,Não,Não,0,0,0,Não,0,MD,350-1040,Feminino,34,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,12,12,,
8779-DYAV,Não,71,359,635.2,0,0,Não,Não,0,0,3,Sim,0,KS,369-3214,Masculino,64,Não,Não,Não,0,Sim,Anual,Cartão de Crédito,50,3538,,
7022-GQBI,Não,34,85,234.6,0,0,Não,Não,0,0,0,Não,0,NC,383-7689,Prefer not to say,67,Não,Sim,Não,0,Não,Anual,Cartão de Crédito,11,380,,
5509-KHCT,Sim,23,105,348.6,23,285.2,Sim,Sim,0,0,5,Sim,0,CA,357-1909,Masculino,43,Não,Não,Não,0,Não,2 Anos,Cartão de Crédito,16,364,,
4648-EIPX,Não,56,155,393.6,0,0,Não,Não,0,0,6,Sim,0,NY,364-3567,Feminino,48,Não,Não,Não,0,Sim,Anual,Cartão de Crédito,39,2214,,
2881-ANSR,Não,38,176,569.2,0,0,Não,Não,0,0,10,Sim,0,AZ,422-4241,Masculino,28,Sim,Não,Não,0,Não,Mensal,Cartão de Crédito,54,2043,,
2617-MCEC,Não,43,107,215.2,0,0,Não,Não,0,0,27,Não,15,SD,370-2957,Feminino,32,Não,Não,Não,0,Sim,Anual,Cartão de Crédito,40,1738,,
6109-CIZC,Não,1,5,10,0,0,Não,Não,0,0,3,Sim,0,DC,329-6562,Masculino,30,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,13,13,,
3492-CGKS,Não,59,326,947.5,118,678.5,Sim,Sim,0,0,3,Sim,0,MO,374-7787,Feminino,56,Não,Não,Não,0,Sim,2 Anos,Débito Automático,54,3175,,
9286-UNMO,Não,16,40,97.5,0,0,Não,Não,0,0,1,Sim,0,KS,345-2931,Masculino,40,Não,Não,Não,0,Sim,Anual,Débito Automático,44,720,,
3709-ULLZ,Não,39,150,387.4,0,0,Não,Não,0,0,4,Sim,0,SD,373-5732,Feminino,57,Não,Não,Não,0,Sim,Anual,Débito Automático,38,1480,,
6587-HOML,Não,73,101,292.1,292,416.1,Sim,Sim,0,0,8,Sim,0,OR,332-9460,Masculino,75,Não,Sim,Não,0,Sim,2 Anos,Débito Automático,23,1698,,
8907-UPKV,Não,47,153,375,0,0,Não,Não,0,0,1,Sim,0,OH,336-9390,Masculino,63,Não,Não,Não,0,Sim,2 Anos,Débito Automático,60,2811,,
3736-CIXZ,Não,43,227,557.6,0,0,Não,Não,0,0,3,Não,35,NH,353-3351,Feminino,49,Não,Não,Não,0,Sim,Anual,Débito Automático,24,1021,,
6431-HEGR,Não,45,87,179.8,0,0,Não,Não,0,0,5,Sim,0,WI,360-4320,Masculino,54,Não,Não,Não,0,Sim,Mensal,Cartão de Crédito,35,1564,,
7778-EERZ,Não,27,42,108.6,0,0,Não,Não,0,0,5,Sim,0,WV,393-4949,Feminino,53,Não,Não,Não,0,Não,Mensal,Débito Automático,55,1480,,
0249-EAZM,Não,27,182,381.3,0,0,Não,Não,0,0,7,Sim,0,MA,401-3156,Masculino,74,Não,Sim,Não,0,Sim,Anual,Débito Automático,44,1188,,
6520-ZEFB,Não,2,12,26.2,0,0,Não,Não,0,0,11,Sim,0,MD,338-6283,Feminino,78,Não,Sim,Não,0,Não,Anual,Débito Automático,23,47,,
8367-IFLE,Não,18,97,277,0,0,Não,Não,0,0,0,Não,0,PA,352-9017,Feminino,46,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,7,125,,
8380-WLEE,Não,41,78,207.5,0,0,Não,Não,0,0,5,Não,56,WI,405-5305,Feminino,81,Não,Sim,Não,0,Não,Anual,Débito Automático,54,2256,,
6990-OBOA,Não,66,541,927.5,0,0,Não,Não,0,0,8,Sim,0,TN,376-9249,Feminino,59,Não,Não,Não,0,Sim,2 Anos,Cartão de Crédito,57,3773,,
6393-PTCD,Não,34,149,369.8,0,0,Não,Não,0,0,10,Sim,0,TX,339-7139,Masculino,83,Não,Sim,Não,0,Sim,Anual,Débito Automático,39,1305,,
5182-ABGY,Não,33,108,198.2,0,0,Não,Não,0,0,2,Sim,0,IL,378-1303,Masculino,71,Não,Sim,Não,0,Sim,Anual,Débito Automático,35,1167,,
9818-GQKI,Não,21,53,165.6,0,0,Não,Não,0,0,0,Não,0,DC,402-5155,Feminino,47,Não,Não,Não,0,Não,Anual,Cartão de Crédito,8,171,,
3681-BUFU,Não,32,112,284.4,0,0,Não,Não,0,0,0,Não,0,GA,333-5430,Feminino,45,Não,Não,Não,0,Não,Anual,Débito Automático,7,235,,
3083-BWCS,Não,12,64,142.3,0,0,Não,Não,0,0,0,Não,0,ID,365-9696,Feminino,56,Não,Não,Não,0,Não,Anual,Cartão de Crédito,8,92,,
7900-OZER,Não,69,437,895.1,0,0,Não,Não,0,0,5,Não,12,KY,411-7649,Feminino,48,Não,Não,Não,0,Não,Anual,Débito Automático,27,1880,,
9505-OXOJ,Não,21,92,255.5,0,0,Não,Não,0,0,0,Não,0,OH,338-4065,Masculino,66,Não,Sim,Não,0,Não,2 Anos,Cartão de Crédito,12,247,,
3606-CBXV,Não,74,149,370.9,370,688.2,Sim,Sim,0,0,0,Não,0,WI,421-9401,Masculino,38,Não,Não,Não,0,Não,2 Anos,Cartão de Crédito,13,963,,
4083-PDHK,Não,61,88,243.7,0,0,Não,Não,0,0,10,Sim,0,IL,343-9658,Masculino,63,Não,Não,Não,0,Sim,Anual,Débito Automático,58,3520,,
3343-KFWJ,Não,44,155,392.4,0,0,Não,Não,0,0,0,Não,0,NV,396-2324,Feminino,59,Não,Não,Não,0,Não,Anual,Débito Automático,9,381,,
9507-FLRG,Não,29,147,401.4,0,0,Não,Não,0,0,9,Sim,0,NE,416-5662,Feminino,60,Não,Não,Não,0,Não,Mensal,Débito Automático,45,1281,,
0520-URXQ,Não,51,117,307.2,0,0,Não,Não,0,0,17,Não,0,MS,363-9663,Masculino,23,Sim,Não,Não,0,Sim,Mensal,Débito Automático,44,2251,,
5003-CJOF,Não,50,226,602.1,0,0,Não,Não,0,0,11,Sim,0,OR,410-9477,Feminino,69,Não,Sim,Não,0,Não,Anual,Débito Automático,33,1651,,
8140-XIMK,Não,69,384,903.4,138,345,Sim,Sim,0,0,8,Sim,0,DE,361-6563,Masculino,23,Sim,Não,Não,0,Sim,2 Anos,Débito Automático,42,2926,,
9631-OJJQ,Não,7,22,44.3,0,0,Não,Não,0,0,1,Sim,0,MN,355-9581,Feminino,65,Não,Sim,Não,0,Não,Mensal,Débito Automático,39,285,,
6265-FMAF,Não,28,57,168.9,0,0,Não,Não,0,0,12,Não,39,NJ,396-5189,Masculino,45,Não,Não,Não,0,Sim,Anual,Cartão de Crédito,63,1766,,
9958-PPJW,Não,43,193,518.5,0,0,Não,Não,0,0,0,Não,0,IN,356-9187,Masculino,58,Não,Não,Não,0,Não,Anual,Cartão de Crédito,16,706,,
1104-BZUV,Não,11,54,110.4,0,0,Não,Não,0,0,5,Sim,0,DC,394-5537,Feminino,30,Não,Não,Não,0,Sim,Mensal,Débito Automático,24,260,,
4733-OIGH,Não,55,150,329.7,220,599.5,Sim,Sim,0,0,10,Sim,0,MA,408-2712,Feminino,80,Não,Sim,Não,0,Não,Anual,Débito Automático,28,1515,,
7103-CSDI,Não,51,285,460.4,0,0,Não,Não,0,0,5,Sim,0,ME,404-4486,Masculino,76,Não,Sim,Não,0,Sim,Anual,Débito Automático,37,1904,,
5733-ETKZ,Não,18,115,295.2,0,0,Não,Não,0,0,8,Sim,0,AZ,411-4674,Masculino,27,Sim,Não,Não,0,Não,Mensal,Débito Automático,46,844,,
3026-MKFZ,Não,68,326,1092,0,0,Não,Não,0,0,8,Não,69,OR,376-4519,Feminino,53,Não,Não,Não,0,Não,Anual,Débito Automático,37,2521,,
2942-IHPJ,Não,73,409,1100.7,0,0,Não,Não,0,0,10,Sim,0,NE,382-2879,Feminino,54,Não,Não,Não,0,Sim,2 Anos,Cartão de Crédito,36,2654,,
6830-VSJJ,Não,2,6,20.1,0,0,Não,Não,0,0,25,Sim,0,MI,420-1383,Masculino,33,Não,Não,Não,0,Sim,Mensal,Débito Automático,27,61,,
7693-SETA,Não,46,264,728.7,0,0,Não,Não,0,0,0,Não,0,PA,383-8848,Masculino,21,Sim,Não,Não,0,Não,2 Anos,Débito Automático,11,513,,
9317-GCZE,Não,27,151,372.9,0,0,Não,Não,0,0,15,Sim,0,MT,387-9301,Feminino,49,Não,Não,Não,0,Sim,Mensal,Cartão de Crédito,18,475,,
3908-VOTS,Não,35,74,207.2,0,0,Não,Não,0,0,0,Não,0,NM,399-3164,Masculino,26,Sim,Não,Não,0,Não,Anual,Débito Automático,13,456,,
4805-MUCJ,Não,74,282,965.2,0,0,Não,Não,0,0,2,Sim,0,OH,385-8997,Masculino,56,Não,Não,Não,0,Sim,2 Anos,Cartão de Crédito,38,2843,,
9523-SFTZ,Não,35,59,175.9,0,0,Não,Não,0,0,26,Não,9,WY,352-6573,Masculino,29,Sim,Não,Não,0,Não,Mensal,Débito Automático,39,1383,,
2766-OMGR,Não,1,7,16,0,0,Não,Não,0,0,4,Sim,0,MI,408-3384,Masculino,63,Não,Não,Não,0,Sim,Mensal,Cartão de Crédito,27,27,,
6526-EOUY,Não,50,283,749,0,0,Não,Não,0,0,7,Sim,0,FL,336-2090,Feminino,81,Não,Sim,Não,0,Não,Anual,Cartão de Crédito,45,2229,,
8022-GYIO,Não,53,261,580.4,0,0,Não,Não,0,0,9,Sim,0,AR,343-7242,Feminino,61,Não,Não,Não,0,Sim,Anual,Cartão de Crédito,41,2188,,
5254-BIIO,Não,37,201,548.1,259,355.2,Sim,Sim,0,0,8,Sim,0,WI,381-5878,Feminino,57,Não,Não,Não,0,Não,Mensal,Débito Automático,51,1856,,
0639-PCDZ,Não,51,356,811.3,0,0,Não,Não,0,0,0,Não,0,NM,382-5478,Feminino,33,Não,Não,Não,0,Não,2 Anos,Débito Automático,9,480,,
1736-DGPC,Não,72,409,1082.2,0,0,Não,Não,0,0,6,Sim,0,ID,341-1647,Masculino,50,Não,Não,Não,0,Não,2 Anos,Débito Automático,49,3551,,
4812-XTNL,Não,67,196,465.6,335,837.5,Sim,Não,209.4,0,0,Não,0,AL,411-4232,Feminino,51,Não,Não,Não,0,Não,Anual,Cheque,16,1055,,
4770-DUCD,Não,22,46,132.9,44,215.6,Sim,Não,71.9,0,9,Sim,0,KS,339-2616,Feminino,83,Não,Sim,Não,0,Sim,Anual,Cheque,35,769,,
0800-LBYE,Não,60,335,892.6,180,498,Sim,Não,249,0,0,Sim,0,SD,327-3850,Masculino,33,Não,Não,Não,0,Sim,Mensal,Débito Automático,26,1520,,
4248-SNRQ,Não,58,332,929.8,58,643.8,Sim,Não,214.6,0,0,Não,0,OH,405-6189,Feminino,22,Sim,Não,Não,0,Não,2 Anos,Cheque,9,501,,
5910-JXHX,Não,24,110,263.5,48,355.2,Sim,Não,88.8,0,2,Não,19,MA,418-6737,Feminino,47,Não,Não,Não,0,Sim,Mensal,Débito Automático,36,851,,
3709-NDFJ,Não,30,103,298,60,279,Sim,Não,69.8,0,8,Sim,0,AZ,366-2212,Masculino,38,Não,Não,Não,0,Sim,Anual,Débito Automático,61,1826,,
6541-GZOU,Não,29,165,469.2,203,281.3,Sim,Não,70.3,0,11,Sim,0,KY,356-1420,Feminino,24,Sim,Não,Não,0,Sim,2 Anos,Débito Automático,40,1166,,
